date,title,energy
2026/2/28,[新聞] 致茂財報／去年 EPS 達27.7元、擬配息19.,9
2026/2/28,[新聞] 專訪／兩年股價跌幅逾八成，築間董座自,29
2026/2/28,[新聞] OpenAI融資1100億美元 輝達、軟銀、亞馬,22
2026/2/28,[請益] AI代理人去年出現，利空現在才反應？,25
2026/2/28,[新聞] DRAM合約價格突破13美元，再創新高,52
2026/2/28,[新聞] 台積電最大客戶正式換人！蘋果被擠下神,21
2026/2/28,Re: [請益] 美伊會重演2022烏俄戰爭的走勢嗎,27
2026/2/28,[新聞] 美伊衝突金融衝擊多大？凱基投顧推演三,13
2026/2/28,Re: [其他] 投資之餘想捐錢 請問有沒有推薦的?,58
2026/2/28,[情報] Google與OpenAI員工連署反美國軍用AI政策,40
2026/2/28,[請益] 星期一台股開盤基本跌幅會是多少,100
2026/2/28,[新聞] 以色列對伊朗發動先制打擊 德黑蘭傳出爆,87
2026/2/28,Re: [新聞] 1.5兆瘋狂押注！輝達淪「空頭頭號目標」,22
2026/2/28,[情報] 霍姆茲海峽暫停通過,99
2026/2/28,[標的] 台積跌倒 中小吃飽,27
2026/2/28,[新聞] 輝達周跌近7%年內轉跌 華爾街聚焦競爭壓,18
2026/2/28,"Re: [新聞] 五角大廈將Anthropic列入黑名單,標記為供",0
2026/2/28,"[新聞] OpenAI與五角大廈達成協議,允許使用其AI模型",54
2026/2/28,[新聞] 胡賽組織宣布重新襲擊紅海船隻,54
2026/2/28,[新聞] 多重風險壓頂！瑞銀下調美股市場評級 不,8
2026/3/01,[情報] 霍姆茲海峽尚未物理封鎖美國或有預案,7
2026/3/01,[新聞] 美伊開戰…台股恐淪外資提款機 法人預估,12
2026/3/01,[新聞] 伊朗稱飛彈反擊釀200名美軍傷亡？革命衛,60
2026/3/01,[新聞] 喀布爾爆發防空激戰！ 阿富汗稱擊落戰機,0
2026/3/01,[新聞] 打入冷宮？ 高股息ETF定期定額停扣潮起,40
2026/3/01,[心得] 遠離高頻率交易,20
2026/3/01,[新聞]  國際LNG價格飆升 天然氣價今起調漲3%,22
2026/3/01,[公告] BlueBird5566實習板主信任投票預告,0
2026/3/01,[標的] 00738U 元大道瓊白銀 默默提領多,17
2026/3/01,[公告] 信任投票取消,0
2026/3/01,[公告] 霍姆茲水桶,18
2026/3/01,[新聞] 台股周一大崩殺？中東開打、美股連2黑,99
2026/3/01,[新聞] 台股像夜店擠滿人「嗨到極點」！財經作家,44
2026/3/01,Re: [標的] 海運族群起飛 多,28
2026/3/01,Re: [請益] 如果AI會顛覆軟體產業的可能性,8
2026/3/01,[新聞] 有片快訊／杜拜朱美拉棕櫚島豪華飯店遭,99
2026/3/01,[新聞] 快訊／伊朗官媒證實：最高領袖哈米尼身亡,99
2026/3/01,[新聞] 美國軍方在轟炸伊朗時使用 Anthropic 模,99
2026/3/01,[新聞] 交易商與船商紛紛避開荷母茲海峽,39
2026/3/01,[新聞] 川普：猛烈精準轟炸將在本週持續進行，,99
2026/3/01,[新聞] 荷莫茲海峽航行量暴跌70% 4國首當其衝,18
2026/3/01,[新聞] 美以斬首哈米尼！謝金河讚台灣安全感提升,37
2026/3/01,Re: [新聞] 快訊／伊朗官媒證實：最高領袖哈米尼身亡,19
2026/3/01,[新聞] 研華無人機控制模組大量出貨 今年獲利挑,7
2026/3/01,[情報] 川普：伊朗說今天會猛烈反擊,90
2026/3/01,[請益] 伊朗戰爭跟台灣股市有什麼關係？,28
2026/3/01,Re: [新聞] 快訊／川普證實：伊朗最高領袖哈米尼遭,0
2026/3/01,[請益] 虛擬貨幣跟戰爭關係？,17
2026/3/01,Re: [新聞] 一艘試圖通過霍爾木茲海峽的油輪被擊中，,22
2026/3/01,[情報] 以色列：多跡象顯示哈梅內伊已死亡,57
2026/3/01,[新聞] 荷莫茲海峽現在只有伊朗與中國船隻在走,38
2026/3/01,[創作] 我弄了股票記帳 App,27
2026/3/01,[請益]川普斬首首領，明天台股漲還是跌？,99
2026/3/01,[新聞] LPDDR5X 價格翻倍，傳蘋果為確保手機產能,15
2026/3/01,[標的] 海運族群起飛 多,32
2026/3/01,[標的] 正二明天需要停利嗎?,99
2026/3/01,[新聞] 從黑鷹生還者到漢翔董座，曹進平用「賺,15
2026/3/01,[新聞] 油價因伊朗衝突暴漲10%，分析師稱可能飆,19
2026/3/01,[新聞] 快訊／川普證實：伊朗最高領袖哈米尼遭,99
2026/3/01,[標的] 9917中保科,29
2026/3/01,[新聞] 伊朗戰爭衝擊大 分析師：投資人湧入美債,29
2026/3/01,Re: [心得] 2028人類智力危機,42
2026/3/01,[新聞] 晶圓一哥財報大揭密／台積美國廠轉盈 亞,16
2026/3/01,[新聞] 股市先跌2%？中東衝突外溢效應一次看,29
2026/3/01,[新聞] 美擬撤銷陸「最惠國待遇」,68
2026/3/01,[新聞] 一艘試圖通過霍爾木茲海峽的油輪被擊中，,69
2026/3/02,[情報] 3188鑫龍騰EPS4.05 股利3.2,1
2026/3/02,[新聞] 【Follow法人】美伊開戰！外資提款台股,9
2026/3/02,"[新聞] 單月記錄新高！勞動基金1月大賺3,947億",53
2026/3/02,[新聞] 特朗普：對伊朗軍事行動可能持續約4周,69
2026/3/02,Re: [新聞] 伊朗戰爭衝擊大 分析師：投資人湧入美債,0
2026/3/02,[情報] 荷莫茲海峽油輪被擊沉、伊朗新領導聯繫美方,38
2026/3/02,[新聞] 爆德國考慮「加入打伊朗」　以色列媒體：,99
2026/3/02,Re: [情報] 紅海霍姆茲海峽航運大動脈全面凍結！,16
2026/3/02,[新聞] 會員減少競爭加劇 陸媒愛奇藝利潤下滑73%,14
2026/3/02,[情報] 2504國產2025 EPS3.3擬配息2.6,2
2026/3/02,[情報] 00981A 分配收益公告,39
2026/3/02,[請益] 今天早上富邦條件單出問題??,33
2026/3/02,Re: [情報] 3545敦泰 2/26重大消息停牌,16
2026/3/02,Re: [情報] 卡達天然氣被封鎖 台灣恐全面限電,96
2026/3/02,[標的] 8111立碁 矽光子落後補漲多,14
2026/3/02,[新聞] 美伊衝突衝擊全球供應鏈：多家航運巨頭,24
2026/3/02,[新聞] 波灣航運大警訊！戰爭險周四起失效,50
2026/3/02,[情報] 115年03月02日 三大法人買賣金額統計表,90
2026/3/02,[情報] 紅海霍姆茲海峽航運大動脈全面凍結！,36
2026/3/02,[公告] 0302 水桶,9
2026/3/02,[新聞] 法、德、英準備對伊朗採取「防禦性行動」,83
2026/3/02,[標的] 尊貴的白銀持有者 多,5
2026/3/02,[閒聊] 2026/03/02 盤後閒聊,60
2026/3/02,[新聞] 伊朗拒與美談判！拉里賈尼嗆「刺穿敵人,100
2026/3/02,[新聞] 台股跌逾800點…小資族瘋買0050！90分鐘,65
2026/3/02,[新聞] 記憶體封測漲價 南茂1月獲利0.24元、年,12
2026/3/02,[新聞] 手機直連衛星5G來了！馬斯克「願景」實現,49
2026/3/02,[創作] 免費訂閱：自建台美AI財經日報(無幻覺),96
2026/3/02,[閒聊] 2026/03/02 盤中閒聊,98
2026/3/02,[新聞] 日媒：如果霍爾木茲海峽被長期封鎖，日本GDP預計將減少3,25
2026/3/02,[情報] 0302 上市外資買賣超排行,100
2026/3/02,[新聞] 我最夯！期街口布蘭特正2 ETF 單日暴漲逾,2
2026/3/02,[新聞] 快訊／伊朗「毀滅式報復」　無人機襲沙國,75
2026/3/02,[新聞]群聯潘健成再度加碼自家股票　NAND市況火,36
2026/3/02,[情報] 2636 台驊控股 賣長榮1750張均價205.71元,45
2026/3/02,[情報] 00983D 2月分配收益公告,6
2026/3/02,[新聞] 馬年好消息！ 00919第一階段配息金額,48
2026/3/02,[情報] 0302 上市櫃股票週轉率排行,0
2026/3/02,[新聞] 美以斬首哈米尼 以色列股市狂噴飆新高,7
2026/3/02,[新聞] 戰火嚇不倒台股？「重挫變大V」郭哲榮緊,76
2026/3/02,[情報] 0302 上市投信買賣超排行,12
2026/3/02,[標的] 00960 野村全球航運ETF航海多,5
2026/3/02,[新聞] 00713 本次配息0.78元,44
2026/3/02,[情報] 1582 信錦 114年EPS:3.45 股利:3,4
2026/3/02,[情報] 2323 中環 買順達1157張 均價:293.45,3
2026/3/02,[新聞] AAOI 展望炸裂 光通訊族群漲不停,30
2026/3/02,Re: [標的] 1802 台玻 題材多,16
2026/3/02,[新聞] 快訊／伊朗聲明：發射飛彈攻擊以色列總理,79
2026/3/02,[標的] 2609陽明，天上砸錢多,43
2026/3/02,[情報] 2845 遠東銀 114年股利:0.514+0.1195,21
2026/3/02,[情報] 115年03月02日信用交易統計,36
2026/3/02,Re: [新聞] 荷莫茲海峽現在只有伊朗與中國船隻在走,-10
2026/3/02,[標的] 2609 陽明 大利多,0
2026/3/02,[情報] 6180 橘子 114年EPS:-1.53 股利:1,33
2026/3/02,[新聞] 少年股神瘋投資 台股開戶數2月激增8萬人,47
2026/3/02,[新聞] 羅伯特清崎：AI讓富人更富有,46
2026/3/02,[情報] 0302 上市櫃外資投信買超金額排行,2
2026/3/02,[情報] 1563 巧新 114年EPS:1.42 股利:2 辦減資,13
2026/3/02,Re: [新聞] 美以斬首哈米尼！謝金河讚台灣安全感提升,16
2026/3/02,[標的] 台股短線觀望減碼,17
2026/3/02,[新聞] 黃金大暴走！伊朗戰火炸出53年最長多頭,29
2026/3/02,[新聞] 伊朗連三日攻擊波灣國家 多城市傳爆炸聲,1
2026/3/02,[新聞] 美伊開戰黃金飆逾2％ 最新目標價出爐,8
2026/3/02,[情報] 卡達能源: 暫停生產液化天然氣及相關產品,36
2026/3/02,[標的] 2536宏普 潛在殖利率.人棄我取 低檔多,8
2026/3/02,Re: [標的] 8299 群聯 To the ground 空,7
2026/3/02,[情報] 00935 分配收益公告,5
2026/3/02,[情報] 6907 雅特力-KY 1月自結0.55 連8漲停中,0
2026/3/02,[新聞] 小摩：若霍爾木茲海峽關閉超25天 中東主,22
2026/3/02,[新聞] 【伊朗危機】亞馬遜AWS阿聯酋數據中心起S,51
2026/3/02,[公告] 保羅覺得對不起大家的03/02水桶公告,3
2026/3/02,[情報] 穩懋202601自結0.39,26
2026/3/02,[情報] 5386 青雲 1月自結 6.92,39
2026/3/02,[情報] 3030 德律 115年2月營收,27
2026/3/02,[新聞] 已無法預期「速戰速決」 高盛：「2022年,26
2026/3/02,[情報] 4772 台特化 114年EPS:4.2,9
2026/3/02,[新聞] 中東戰火下台股展韌性！ 謝金河曝台企業,46
2026/3/02,[問卦] 律師是不是掌握了什麼財富密碼？,0
2026/3/02,[情報] 卡達天然氣被封鎖 台灣恐全面限電,100
2026/3/02,Re: [標的] 2313華通 太空題材多,34
2026/3/02,[新聞] 00918本季配息0.62 元！,14
2026/3/02,[心得] 財經ai快報,36
2026/3/02,[情報] 5508 永信建 115年2月營收,3
2026/3/02,[請益] 卡達天然氣被卡會引爆台灣限電黑天鵝嗎?,40
2026/3/02,[標的] 3357 臺慶科 連亮燈兩天重返榮耀,69
2026/3/03,[新聞] 川普關稅降為10％疊加 產發署長：沒原本,20
2026/3/03,[標的] 台指期03空 04伺機多,34
2026/3/03,Re: [新聞] 看好台積電2000元！台股大師杜金龍提「,28
2026/3/03,[新聞] 存股族快卡位！4檔「ETF配息大紅包」最後,0
2026/3/03,[新聞]2026年高資產族上看12.4萬人　掌握財富規,31
2026/3/03,[情報] 6547 高端疫苗 決議股利分派情形,17
2026/3/03,Re: [新聞] 00713 本次配息0.78元,23
2026/3/03,[新聞] 伊朗「超省錢戰術」震撼全球！自殺無人,42
2026/3/03,[情報] 4743 合一 115年2月營收,19
2026/3/03,[標的] 中華電信2412 達到歷史最高了,43
2026/3/03,[新聞] 卓榮泰緊盯中東情勢「股匯市仍可控」,26
2026/3/03,[情報] Linerlytica:荷姆茲海峽封鎖恐影響10%運力,35
2026/3/03,[情報] 0303 上市櫃股票週轉率排行,1
2026/3/03,[情報] 8406南電 2月營收,7
2026/3/03,[新聞] 台股將大漲？以台建交？謝金河撰文拋驚人,11
2026/3/03,[請益] 質押撐台股,0
2026/3/03,[標的] 在不確定下賺確定的錢QQQ+PSQ雙向策略,7
2026/3/03,Re: [新聞] 美伊開戰衝擊台供電 龔明鑫：若拖到4月,27
2026/3/03,[情報] 6691 洋基工程 114年EPS:24.76 股利:21+1,40
2026/3/03,[新聞] 中東戰火衝擊能源市場 國際油價勁揚逾6%,5
2026/3/03,[新聞]快訊／美國急發「大規模撤離令」橫跨10餘國,100
2026/3/03,[情報] 0303 上市櫃外資投信買超金額排行,4
2026/3/03,[閒聊] 2026/03/03 盤後閒聊,63
2026/3/03,"[情報] 2323 中環 買南亞科1,547張、群聯170張",33
2026/3/03,[新聞] 美伊戰爭台股有韌性！謝金河點名7台廠,98
2026/3/03,[新聞] 快訊／台股跌771點國安基金進場？　卓榮,100
2026/3/03,[情報] 115年03月03日信用交易統計,50
2026/3/03,Re: [心得] 台指期，8個月從740萬滾到3.85億,52
2026/3/03,[新聞] 比亞迪2月全球銷量大減41%創疫情後最遜，,27
2026/3/03,[標的] 持股健檢,51
2026/3/03,[情報] 8487愛爾達-創114年EPS4.03股利3.5+1.306,22
2026/3/03,[公告] 元宵節 股板猜燈謎,79
2026/3/03,[新聞] 彭博：台灣勞退基金擬再增海外投資,24
2026/3/03,Re: [標的] 6820.tw連訊(興櫃) 多,7
2026/3/03,[情報] 可成典範的財報,14
2026/3/03,[新聞]《韓股》擔憂經濟衝擊 KOSPI指數下跌7.24%,21
2026/3/03,[新聞] 無懼美伊局勢升級！大摩堅定看漲美股：標,42
2026/3/03,[情報] 6230尼得科超眾 1月自結,12
2026/3/03,[請益] 大跌的反轉是看支撐去判斷嗎？,96
2026/3/03,[請益] LGN斷供油價飆漲，ai半導體是否完蛋了?,9
2026/3/03,[新聞] 台股主動式 ETF 新兵報到！ 最大發行商再,16
2026/3/03,[請益] 這時候是不是應該要慢慢進場了,100
2026/3/03,Re: [創作] 《多勇者》,18
2026/3/03,[請益] 我該解約澳幣保單來買股票嗎,26
2026/3/03,[新聞] 台股急挫千點　法人：短線漲多震盪、AI豹,21
2026/3/03,[新聞] 美擬對輝達H200晶片祭「限購令」 單一中,46
2026/3/03,[情報] 0303 上市投信買賣超排行,20
2026/3/03,[情報] 川普：美軍彈藥充足且優質，可「永遠打下,100
2026/3/03,[新聞] 川普將委內瑞拉劇本搬到伊朗？ 找不出合,80
2026/3/03,[新聞] 美伊戰火／貨櫃海運即期運價喊漲,38
2026/3/03,[創作] 聰明韭菜心,7
2026/3/03,[新聞] 跟進原廠 群聯：新訂單將採預付款,25
2026/3/03,[情報] 外資賣超歷史前十名(今天第三名),71
2026/3/03,[情報] 0303 上市外資買賣超排行,88
2026/3/03,[新聞] 轟伊朗將快速耗竭防空彈？ 川普誇口：,41
2026/3/03,Re: [新聞] 韓國綜合股價指數KOSPI盤中突破6200點,6
2026/3/03,Re: [標的] 00738U 元大道瓊白銀 默默提領多,14
2026/3/03,[請益] 006208折價買比較便宜?,20
2026/3/03,[請益] 套一年賠百萬的迎廣股票該留？該止損？,62
2026/3/03,[新聞] 蘋果發表平價iPhone 17e　售價2.19萬起容,21
2026/3/03,[新聞] 美駐利雅德大使館遇襲陷火海！川普強硬,46
2026/3/03,[新聞] 螞蟻主宰股市，2月一天淨買進8000億韓元,3
2026/3/03,[新聞] 川普再警告伊朗！　台股盤中大跳水挫600,17
2026/3/03,[情報] 3006 晶豪科 115年2月份營收,23
2026/3/03,[情報] 5536 聖暉* EPS Q4 8.07 全年28.42,10
2026/3/03,[請益] 黃金軍工跌的比大盤多？,32
2026/3/03,[情報] 4123晟德 114年全年 eps 12.33,25
2026/3/03,[請益] 戰爭時期低軌和原油可以續抱嗎？,29
2026/3/03,[新聞] 工商團體新春聯誼　工總盼審理總預算避免,5
2026/3/03,[新聞] 軟銀旗下 PayPay 擬赴美 IPO，目標估值最高達 134 億美元,10
2026/3/03,[請益] 台股大跌是不是要買元大期避險？,7
2026/3/03,"[情報] 2545 皇翔 買南亞科1,360張 均價:275元",30
2026/3/03,[新聞] 伊朗稱已封鎖荷姆茲海峽 不許一滴石油流,55
2026/3/03,[新聞] 記憶體3大廠 全年缺貨,100
2026/3/03,[新聞] 放話不排除派地面部隊！川普：我還沒開始,86
2026/3/03,[情報] 3481 群創 達注意標準 1月自結 0.05,31
2026/3/03,[新聞] 聯發科攜手SpaceX實現衛星直連手機 大搶,15
2026/3/03,[新聞] 戴蒙再出金句！繼「蟑螂論」後 警告通膨,4
2026/3/03,[新聞] 貨櫃船大撤退！傳日本商船海上狂飆,11
2026/3/03,[新聞] 盧比歐預告川普政府將推出穩定油價計畫,34
2026/3/03,[請益] 沒空看股要買ETF還是家族公司興櫃股票？,9
2026/3/03,Re: [新聞] 伊朗稱已封鎖荷姆茲海峽 不許一滴石油流,19
2026/3/03,[標的] 00965這支可以考慮嗎?,3
2026/3/03,[請益] 股票配置問題,86
2026/3/03,[情報] 115年03月03日 三大法人買賣金額統計表,100
2026/3/03,[情報] 2344 華邦電 1月自結 0.62,38
2026/3/03,[標的] 武士道新遊續篇一輩子多(日股),21
2026/3/03,[新聞] 川普政府請求延後關稅退還訴訟 美上訴法,67
2026/3/03,[新聞] 美伊開戰衝擊台供電 龔明鑫：若拖到4月,99
2026/3/03,[閒聊] 2026/03/03 盤中閒聊,99
2026/3/03,[新聞] 謝金河談油價、資本市場 關鍵「誰控制荷,0
2026/3/03,[情報] 2408 南亞科 115年2月份營收,81
2026/3/03,[新聞] 波克夏CEO阿貝爾首封股東信,21
2026/3/03,[標的] tsmx反彈多,44
2026/3/03,[新聞] 美伊戰火恐「電價上漲」？　台電回應了,5
2026/3/03,[新聞] 暫停供應台灣！卡達遭無人機攻擊 停產全,50
2026/3/03,[新聞] 美伊戰事衝擊我天然氣、原油供應？曾文生,22
2026/3/03,[情報] 5386 青雲 114年EPS:8.61 股利:1.5+5,12
2026/3/03,[標的] ABEO 珍珠果醬 罕病治療多,3
2026/3/03,Re: [情報] 卡達天然氣被封鎖 台灣恐全面限電,14
2026/3/03,[新聞] 快訊／好壯觀！台股10檔飆股「抓去關」,34
2026/3/03,[新聞] 美股恐慌賣壓來襲 道指暴跌逾900點 台積,33
2026/3/03,Re: [新聞] 記憶體3大廠 全年缺貨,2
2026/3/03,Re: [新聞] 臥底投資詐騙line群組實測 fx8、LQSIX,12
2026/3/04,[新聞] 川普不滿攻伊朗未獲支持，批英國首相揚言,100
2026/3/04,[新聞] 川普嗆伊朗「想談判已太遲」：他們高層,41
2026/3/04,Re: [標的] ASTS D2D 頻譜戰爭 無限多,22
2026/3/04,[請益] 韓股兩天跌了18%，會影響亞洲股市嗎？,89
2026/3/04,[新聞] 提前調貨、日韓互援及採購現貨 中油3措施,29
2026/3/04,[情報] 台股前十大跌點紀錄(今天第三名),85
2026/3/04,Re: [新聞] 川普嗆伊朗「想談判已太遲」：他們高層,5
2026/3/04,[情報] 寶佳集團新增取得 2515 中工 股份,9
2026/3/04,[情報] 2545 皇翔 買台積電171張、台達電230張,42
2026/3/04,Re: [心得] 台指期，8個月從740萬滾到3.85億,26
2026/3/04,"[新聞] 波若威自結1月獲利2,400萬元 EPS 0.3元",73
2026/3/04,[情報] 5903 全家 114年EPS:7.6 股利:6.5,2
2026/3/04,[情報] 5478 智冠 114年EPS:7.93 股利:7.5,9
2026/3/04,Re: [新聞] 屋主想賣房得等100天！雙北多賣一個月才,48
2026/3/04,Re: [標的] 00685L 群益臺灣加權正2 跩哥馬份多,34
2026/3/04,[請益] 未來只剩有買大盤跟沒買大盤兩種人？,35
2026/3/04,[情報] 0304 上市投信買賣超排行,26
2026/3/04,[情報] 外資賣超歷史前十名(今天第三名),78
2026/3/04,[新聞] 韓國：如有需要，將積極啓動100萬億韓元,79
2026/3/04,[標的] 00631L 50正二  奈米戶持續多,69
2026/3/04,[情報] 0304 上市櫃股票週轉率排行,2
2026/3/04,Re: [新聞] 美海軍才剛拒絕護航商船 川普：護航價格,42
2026/3/04,[情報] 6412 群電 EPS：5.2 現金股利3.7元,6
2026/3/04,[新聞] 研華Q1接單動能強勁；費用結構估再優化,2
2026/3/04,[情報] 2605 新興 一月份自結,13
2026/3/04,Re: [新聞] SMR面臨RGDB LAW提起的集體訴訟,11
2026/3/04,[新聞]伊朗嚴詞否認秘密和談傳聞，指責《紐約時報,16
2026/3/04,[新聞] 美財長貝森特：15%全球關稅本周生效 力拚,7
2026/3/04,[創作] 不拉了慌張（布拉格廣場）,96
